Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,JNJ,JPM,NVDA,PG,WMT,XOM,BA,JNJ,JPM,NVDA,PG,WMT,XOM,BA,JNJ,JPM,NVDA,PG,WMT,XOM,BA,JNJ,JPM,NVDA,PG,WMT,XOM,BA,JNJ,JPM,NVDA,PG,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,154.4600067138672,163.0092315673828,110.78840637207031,18.38355255126953,145.7489776611328,49.088165283203125,74.24495697021484,161.25,165.44407667440117,112.74102641482857,19.134267220532678,147.66046629313826,49.71195010367789,74.98179603987018,146.0,162.68697225442136,110.60592125010383,18.258766021013585,145.52033029494476,49.01814806220429,72.17479930210571,161.25,164.92488035579066,111.6187296881485,18.566238691083928,146.52638428838327,49.498718819690346,73.14847543805502,40371700,11090100,17215200,499460000,6754900,17496900,32773000
2022-04-28,154.22000122070312,164.2266387939453,112.54029083251953,19.74821662902832,149.45309448242188,49.71513748168945,76.49053955078125,156.7899932861328,165.15760246722283,112.82315182693868,20.00278221585731,149.7274741619676,49.960197775468615,77.3150957025996,149.0,162.84807988306002,110.5329266056911,18.45842324109603,145.66669398017547,49.04361458463756,73.74495254292265,156.61000061035156,163.14348536396403,112.05669898450658,18.93460792239906,146.8282127599217,49.403243224548305,74.45547034636277,13518800,9403900,13015600,570327000,9306800,14955900,33683800
2022-04-29,148.83999633789062,161.54112243652344,108.9087905883789,18.515329360961914,146.8373565673828,48.690338134765625,74.7800521850586,157.02999877929688,163.41200984509146,112.78665886614154,20.09362896410466,149.03236592794948,49.71831354375652,77.3151173483747,148.52000427246094,161.3083713126131,108.48906921014918,18.485379904565136,146.51724463934931,48.60122498246448,74.29759755852028,153.44000244140625,163.36724896286998,112.27569492070737,19.368868875308518,148.593366846942,49.587828899364446,77.3151173483747,10880300,8463100,14874800,500435000,10637000,21088800,34656500
2022-05-02,148.61000061035156,159.9119415283203,109.90333557128906,19.499643325805664,144.85269165039062,48.368900299072266,75.79756927490234,149.4499969482422,162.39154723121106,110.1405717917239,19.54057176926046,148.16350122432559,49.32685854137944,76.35019349009939,143.3800048828125,158.47072833786606,107.86859937389771,18.35959338634097,142.8497383824365,47.84059152582715,74.23617414292042,148.02000427246094,161.55009170075752,109.38324533199484,18.509336841963925,147.79767100104482,49.31730875196834,74.56950877096202,12399200,7145400,18545000,572049000,10351600,20016000,36335200
2022-05-03,153.5800018310547,159.59861755371094,112.25743865966797,19.568525314331055,142.8680419921875,48.5375862121582,77.35897827148438,154.4499969482422,161.69330951598147,113.29761920770723,19.791145978966046,145.41059986472075,49.10090370451787,77.87651441639446,147.91000366210938,159.05256753528514,110.20444963674393,19.100326353976588,141.77052335050845,48.3052589487008,75.54320486201793,149.08999633789062,160.05515946070406,110.88877931105195,19.366870601082905,144.7063619926002,48.512127386492445,75.66601027580653,10149500,5898700,15720900,475751000,10344000,17950500,33908100
2022-05-04,156.97000122070312,161.30838012695312,115.9710693359375,20.299278259277344,143.91983032226562,49.2091064453125,80.43789672851562,157.13999938964844,161.57693177585296,116.24480399474224,20.365165545571163,144.09360459159672,49.27275714341084,80.5957903647281,150.77000427246094,158.57813007149596,111.99283220644797,18.718981132294605,141.89858102106353,48.219322792736804,77.99055540581229,152.91000366210938,159.4732931284259,112.04758331502585,19.888980764113196,142.5205092504837,48.38481606466358,78.50809156804613,9550600,5923000,17128500,648855000,7771000,20022600,46188400
2022-05-05,150.47000122070312,158.22903442382812,113.06951904296875,18.811819076538086,141.2675018310547,48.78748321533203,79.21858978271484,157.99000549316406,160.86977665941927,115.0586377458572,19.890972377380162,143.85577786305038,49.13564708644758,80.74489678203906,149.0500030517578,156.89525006417216,111.46363028129447,18.468406678635336,140.06023697940597,48.35946675445398,77.53439587903813,155.69000244140625,160.61017169526616,114.2830654405292,19.833072767192327,142.95034317984224,49.07495619389428,80.73612305655558,7950800,7089200,15055400,626331000,8217100,23234400,41013400
2022-05-06,148.89999389648438,157.87991333007812,112.88703155517578,18.643104553222656,142.67596435546875,47.7717399597168,80.42911529541016,150.89999389648438,158.3274948850506,113.40712186313881,19.478674949861936,142.8954708630828,49.17397259336897,80.54314696521976,145.85000610351562,156.37604586174103,110.56943407156591,17.959274985127017,140.72788422253842,47.35969402971987,78.3764983920922,149.9600067138672,156.77886652939526,112.96002839592614,18.704001195024627,141.55102315944475,48.45848317637834,79.80631458972603,7697900,6434000,14417900,633297000,7304800,34258200,29619300
2022-05-09,133.30999755859375,158.7392578125,111.18989562988281,16.92105484008789,142.31930541992188,48.33071517944336,74.0870590209961,146.9499969482422,159.84030448754663,112.53118302104582,18.223824660850457,143.37107800486407,48.90246623832224,78.56070207161109,132.64999389648438,156.28650625384714,109.94897715651854,16.798263793381416,139.7035782894722,47.334138886178465,73.70109540272463,146.0,157.0563469869204,111.41800554099592,18.003203301702413,140.810237979695,47.42357597001851,78.45544413382197,12593800,7855200,14312300,644455000,8540800,28207200,45851600
2022-05-10,132.9499969482422,158.52442932128906,108.47994232177734,17.564952850341797,141.56927490234375,47.65035629272461,74.57830047607422,137.83999633789062,160.395316912904,112.94177136093853,18.166923764745487,143.242975034971,48.643737715436345,76.21863959901222,130.3300018310547,157.9962863730713,107.2663959960867,16.995926527237735,140.79188235256095,47.452320437189385,73.26252236349964,136.75999450683594,159.54491470390673,112.3304385062324,17.658792192210925,142.26437171806194,48.36904046071541,75.1221578385334,11781400,8186700,16382400,761474000,7447400,24861300,34483200
2022-05-11,129.38999938964844,157.6650848388672,107.79560852050781,16.60159683227539,139.57550048828125,47.152076721191406,76.13091278076172,138.9600067138672,159.62549425889404,112.12969640875676,17.72267996051079,142.5844937238394,48.151844260817676,78.01686250905476,129.11000061035156,157.44129405866514,107.6131233939682,16.539704351801845,139.3377122485152,46.92529098967857,75.6835464051218,132.9499969482422,157.51290874742241,108.85404174624942,17.317373229666945,140.8742158695165,47.720632984115,75.81512553823858,11388400,6138900,14630300,670167000,7692200,27878700,33020600
2022-05-12,123.13999938964844,159.22267150878906,107.7043685913086,16.147377014160156,139.00848388671875,47.10735321044922,76.47651672363281,128.52999877929688,159.29428620275547,107.9598505592568,16.75933105562915,140.49011463219728,47.960191203439166,76.54740522519391,120.27999877929688,156.3939662222006,105.26815658948051,15.540416452473458,137.07869919532854,46.80071491309141,73.90662092583746,126.88999938964844,157.96944851214266,106.75543059509987,16.191302499421468,140.407804914233,47.22873132674712,76.16635164040758,15891300,6898600,16318800,708728000,9600800,25244400,29491500
2022-05-13,127.19999694824219,158.3096160888672,108.66241455078125,17.675765991210938,140.49923706054688,47.28942108154297,78.74510192871094,130.8000030517578,160.1357429919249,109.72084769116793,17.897387043192385,140.59984246558415,47.39482868727713,78.82485401909729,122.37999725341797,157.3696920047333,107.63136044239279,16.564667499004955,137.57255339881954,46.679339288582064,76.52081234170721,124.9800033569336,159.96565979985894,108.95440186787616,16.759334227563407,139.54807010380867,47.18082229673383,77.41584633472317,20891500,7732200,10443200,670437000,5675500,19962300,25798400
2022-05-16,124.05000305175781,159.41067504882812,107.90510559082031,17.234519958496094,141.87110900878906,47.34052658081055,80.59719848632812,131.1199951171875,160.35059920405607,109.00003029122387,17.757625344440065,142.5844876532427,47.826039062829075,81.5099597150144,122.3499984741211,157.700909943303,106.96529394672433,17.076790718721913,139.04503099764383,46.78155118393638,78.84258480838196,127.05000305175781,158.30962806310205,108.16058755682371,17.479102434662938,140.36204201987428,47.714241790204056,78.85144840581026,10631600,5516700,10269000,521446000,5971000,21449100,26101200
2022-05-17,132.0500030517578,160.07308959960938,111.48186492919922,18.145957946777344,141.46868896484375,41.95518493652344,81.62516784667969,132.8300018310547,160.86082392554323,112.20269301185418,18.339626883509194,143.36189581880748,43.90042228397032,81.92646258084191,125.79000091552734,158.0768658338011,110.231820234768,17.60388599597196,139.9962133524641,41.728399224409316,80.74786091732808,126.91000366210938,159.98356781617974,110.44168439507973,18.043133207106575,141.88026538042018,43.57781347652635,81.2884254800964,12154200,5751100,11160200,585830000,6509100,132940200,23120700
2022-05-18,125.5199966430664,157.1011505126953,109.57486724853516,16.909072875976562,132.6520538330078,39.10600280761719,80.33136749267578,132.10000610351562,160.56542792231735,111.29025813655853,18.087057967335348,141.54186481529285,40.971387555460346,82.34297181117378,124.36000061035156,156.80574500084353,109.06390330471287,16.835199847835987,132.19475908682247,38.818526213901286,79.60470785980196,130.33999633789062,160.0909924921301,110.67892528071948,17.674763185359772,141.45955511030624,40.89472615569165,81.97964537520949,9567600,8608800,12664900,545161000,9670700,104253000,25451200
2022-05-19,127.13999938964844,155.70465087890625,107.95073699951172,17.094757080078125,129.59732055664062,38.03276824951172,80.76557159423828,128.39999389648438,156.47449158783428,109.17340979839383,17.65679534404285,131.17041550623824,38.901580459235255,81.79353252740803,123.69999694824219,154.5856971542494,107.33027773471237,16.70542180682351,128.59128054828784,37.8826439273568,78.86916743499151,124.4000015258789,156.4028769103639,107.84124869248747,16.908076154672674,131.16127463584925,38.60771782848321,78.86916743499151,8075800,6874500,12765800,621310000,9694100,71008500,24387400
2022-05-20,120.69999694824219,158.4259796142578,107.06566619873047,16.66549301147461,129.6796417236328,38.07429504394531,81.40362548828125,128.85000610351562,158.58711609330115,109.19165227399658,17.380269949897603,130.28327415533698,38.59813459924563,82.9366967202125,117.08000183105469,155.80315798961578,104.94880646923177,15.728096349774141,127.2925625214649,37.457823562537286,80.10981732481545,128.77000427246094,156.51929128280585,109.00004078105394,17.302404028802552,130.00889450860524,38.21483852269474,81.46565715499041,18822200,7522100,13150100,739105000,7786900,49356000,28795000
2022-05-23,124.06999969482422,161.6602783203125,113.68997192382812,16.869140625,132.66119384765625,39.160308837890625,83.20255279541016,124.4800033569336,162.101718114035,115.48747903630343,16.88611178872875,133.1916573686676,39.534024069168666,83.98238044918898,120.33999633789062,159.876469492671,109.9033462196632,16.15136874205577,129.9448622421555,38.28511057848351,82.01508749800071,121.69999694824219,160.0025971118602,109.91247256477673,16.246205806101322,130.63994515476006,38.30427227536484,82.11256679984116,9341500,7040800,24376700,639889000,7134500,43680900,27239300
2022-05-24,119.4000015258789,163.4260711669922,115.29586791992188,16.126413345336914,135.0208282470703,39.649009704589844,83.65449523925781,122.69999694824219,163.73239289392833,116.32692215742304,16.568657631861445,135.30434870857218,39.78316350571069,84.0001011879581,117.29000091552734,161.35397645153472,112.33043923260158,15.753052424141993,132.45083444374595,38.674793573850856,81.81125900556019,122.44000244140625,161.4891082818889,113.47098872772477,16.48180630730602,132.5148484404436,38.716315454693685,82.2543442486061,9092400,6419800,19324900,588550000,7207400,34584900,24293300
2022-05-25,122.05999755859375,161.8224334716797,116.09882354736328,16.946012496948242,132.8075408935547,39.406253814697266,85.33821868896484,122.5999984741211,163.5612074895058,116.66453865804236,17.081779932453724,134.57269184295274,39.82149455929461,85.54203411027596,118.76000213623047,161.31792300439727,114.2100736782396,15.972677105041479,131.24358678516003,39.16030639560906,83.71652511149095,119.16999816894531,162.64226985445325,115.2228822852992,15.992643408404739,134.54525527574648,39.60748451815587,83.81400440375076,7707900,6558900,12780400,781132000,8217800,27121800,29947800
2022-05-26,127.7300033569336,161.6782684326172,118.10618591308594,17.820512771606445,133.9690704345703,40.246315002441406,85.63951873779297,128.83999633789062,163.06567196869744,118.79051562387154,18.061100399775583,134.79220938481208,40.374079132258586,86.33959426175271,122.73999786376953,160.9034807120621,116.98388908576017,15.99463598065701,132.65205927860646,39.735251172339005,85.24960154446234,123.0999984741211,163.06567196869744,117.12986884279115,16.008612009645333,133.9690704345703,40.0227241198445,85.60407110558613,8333900,6897600,15990900,996575000,5702600,28197600,24314800
2022-05-27,132.22999572753906,163.14675903320312,119.77597045898438,18.77887725830078,136.01776123046875,41.0384635925293,86.48137664794922,132.22999572753906,163.20982970682314,119.77597045898438,18.848757414573335,136.01776123046875,41.08318030451278,86.78267813642123,128.32000732421875,160.57014055704377,117.83246932683149,18.06909099199113,134.10627238884422,40.02591683354028,84.45205213385007,128.77000427246094,161.94853995631976,118.76316177468684,18.15494457145089,134.41722949163372,40.083412882161895,85.02805755541098,7261500,5853600,11177800,738379000,6028800,25299900,25588800
2022-05-31,131.39999389648438,161.74134826660156,120.6518783569336,18.64011573791504,135.24952697753906,41.08637619018555,85.0723648071289,132.99000549316406,162.3179335998349,121.49132107609474,19.16721397954568,136.26472208531445,41.49203240882826,88.42208808965856,128.86000061035156,157.6692066180219,118.35254070464457,18.31866509689285,133.67643160412985,40.69988166615712,84.81537456046075,131.02999877929688,160.36294873954566,118.78137448622589,18.947588442805205,134.7099084576085,40.71266100312231,87.34095903848356,7953700,16391400,17015000,664100000,12416700,36912300,44888100
2022-06-01,130.64999389648438,160.10166931152344,118.53504180908203,18.288713455200195,133.20082092285156,40.07063674926758,86.70291137695312,134.3300018310547,162.01160541174818,121.23585545692697,19.020461466016048,135.46899908941126,41.17900668915947,87.47388208277883,127.01000213623047,158.4710010171666,117.4036115971486,18.09105163821,132.35025934371504,39.82468933056935,85.62178913465073,133.0,161.39897583909232,121.23585545692697,18.692024752314552,135.35925280965918,41.04485288706645,85.9762518968777,9991600,5175400,10768000,544514000,7036000,28534800,25815400
2022-06-02,140.5,159.59713745117188,120.44203186035156,19.55853843688965,134.63673400878906,40.728633880615234,86.5522689819336,140.5500030517578,160.19174483931266,120.451151244524,19.58549275087521,134.68245232193814,40.735019894051376,86.93332255799193,131.8699951171875,157.29079651800598,117.40360620405673,18.16692010850967,130.44791218850318,39.71289220257195,85.77244139506863,132.13999938964844,160.1286879176545,118.52590305712003,18.260759431492897,133.50263794100564,40.10896759687447,86.21552663416232,12777000,8666500,8374800,648656000,6479800,23214300,19089100
2022-06-03,139.25,158.939453125,118.76313781738281,18.68802833557129,133.429443359375,40.02911376953125,87.81063079833984,140.6999969482422,160.9665122636629,120.232166082545,19.298984547133866,134.63670803301721,40.69988276158723,88.31575446923641,137.58999633789062,158.69620217923557,118.60802476115114,18.490366535854587,132.7252056330837,39.955647201671084,86.75609251040629,138.52000427246094,159.52505623540515,119.72120215078823,19.049411509993853,133.8593014820634,40.46032136287671,86.75609251040629,10091800,4234200,8596000,598779000,4720700,18302700,21038200
2022-06-06,139.24000549316406,158.92147827148438,118.37079620361328,18.753915786743164,132.9081573486328,39.885372161865234,87.5890884399414,141.13999938964844,160.81340619607198,120.79788910238823,19.303975360090572,135.02999780375865,40.342134736549085,88.42209086835742,136.8300018310547,158.5611175938861,118.12444751351012,18.532294805719527,132.2404969429967,39.79593508519932,87.43844107848788,139.99000549316406,159.65123132597068,119.61171472967888,19.106313558428234,134.7830547228312,40.188815600300316,87.89038992379277,6354800,5386500,11323500,422406000,4751100,19855500,20682100
2022-06-07,140.82000732421875,160.66925048828125,118.68101501464844,18.8936824798584,134.3897705078125,39.406253814697266,91.60343933105469,141.24000549316406,161.5341353281829,118.90912489458184,18.967555523082233,134.60926303527884,39.444584516903745,91.65660739309033,135.91000366210938,158.92147239807863,117.35796657285708,18.15694182338026,131.17955273834824,38.61090819328903,88.16509375261595,137.49000549316406,159.44400498409948,117.54958499799888,18.4404572598816,131.3990592213415,38.72590029990848,88.35118873068447,5436100,5447800,6722200,388914000,4918600,47707800,37810200
2022-06-08,139.6300048828125,159.71429443359375,116.79226684570312,18.620088577270508,132.71609497070312,39.064476013183594,92.6845703125,142.2100067138672,161.66927936625254,118.11530145901997,19.151291873651267,133.92334596360018,39.5787346445543,93.55302038633647,138.44000244140625,159.28185885438054,115.78858469477018,18.507256846084694,132.60634868649325,38.95268240678052,91.2578420127488,139.1300048828125,160.45305172217556,117.70470643043518,18.77086163259648,133.80445880754934,39.08044652838404,91.70978410456335,5833700,4333100,8422100,363252000,4369600,22522800,31613200
2022-06-09,133.72999572753906,156.49803161621094,114.33780670166016,18.02098846435547,130.3198699951172,38.65563201904297,90.68183135986328,139.66000366210938,160.9485424699831,116.8835210414605,18.9046641413827,134.34405843264702,39.71928534012285,92.66685144091598,133.6999969482422,156.4349609351016,114.30130828144978,18.013998971506,130.1826731893086,38.64605117034357,90.53118399338287,139.35000610351562,159.65123574658077,116.21743705500437,18.453340970679225,132.99046980628214,38.96866002267674,91.6477539859437,6010100,5509600,13560100,395574000,4625700,19880100,26607000
2022-06-10,127.0,155.45294189453125,109.08216094970703,16.94859504699707,129.8259735107422,38.87282943725586,89.02468872070312,132.19000244140625,156.73224000489515,112.5950521457732,17.670512468100352,130.9234780923891,39.2050227610499,91.58572095653003,126.8499984741211,153.7141681709588,108.8722967710408,16.84375075862806,127.53949981750782,38.11900935920744,88.4309561009801,130.27000427246094,155.11058967243497,111.85597130904597,17.573657531236456,128.85651089769527,38.24997198134031,90.33622405175385,7770700,6647300,12945200,465248000,6630800,25238100,30950500
2022-06-13,115.86000061035156,153.88534545898438,105.83386993408203,15.623583793640137,126.35055541992188,38.14137268066406,84.93943786621094,123.25,155.18266573487494,107.62225075999282,16.28758854976426,128.49070582160104,38.72590313819481,86.64088353935198,114.13999938964844,153.22768111660653,104.9853008061454,15.582644786529471,125.87497884668707,38.0391599042334,83.22912859534009,123.0,153.22768111660653,106.62769491226851,15.976055199133983,127.5852570379856,38.24678029174891,86.41934092271556,16778500,7997000,16805600,604153000,8549500,24897900,33421000
2022-06-14,122.16000366210938,151.5249481201172,104.07286071777344,15.812297821044922,122.40866088867188,38.1573371887207,85.16098022460938,122.19000244140625,154.1556191745065,107.04741582495961,16.041953110191248,125.82923079797396,38.32982167870822,87.43843804628786,113.0199966430664,150.68708973381888,103.3064147792504,15.38893170645206,121.21969169358076,37.74529131324125,84.42545711698027,116.6500015258789,154.11057065965147,105.43240076229361,15.707454485208673,125.76520283141319,38.05192959423759,86.32186812970595,17549800,7116800,13357900,469680000,9980200,21544200,31264000
2022-06-15,133.72000122070312,153.1466064453125,105.30465698242188,16.502262115478516,121.19225311279297,38.131778717041016,84.08871459960938,134.99000549316406,154.45293096324588,106.70980783248368,16.84275129615181,123.37812152255094,38.460777151877785,85.57748124623024,123.83000183105469,151.93036521492917,103.26078727779048,15.902160932992564,118.4393436624665,37.65904565717823,82.65311601720722,124.3499984741211,152.8312805716939,105.49626846197576,16.07090763908695,122.95741815552549,38.320237360713385,85.06350075563569,25997800,7796100,14083500,563936000,12178100,25914000,29620800
2022-06-16,133.36000061035156,153.2277069091797,103.4980239868164,15.57765007019043,121.93305969238281,38.52786636352539,80.98710632324219,135.33999633789062,153.344830320903,104.25535052466779,15.918140257165103,123.5335910660629,38.89199708650184,82.52904081209698,131.25999450683594,150.82226422059372,102.07462044009753,15.377949597377393,119.4453755265637,37.76446173718926,80.00345671114265,131.6999969482422,151.71416175024243,103.89037329281734,15.836262253901836,119.83864225115829,37.80279244131851,81.89100385049518,19543600,7056700,16724900,545749000,9683300,30706800,35696700
2022-06-17,136.8000030517578,152.66912841796875,103.1330337524414,15.856232643127441,121.05506896972656,37.783626556396484,76.31700897216797,138.97999572753906,155.13762779471017,104.592935534424,15.971060294992368,122.79278346897375,38.61090958558574,80.95167708797733,131.5,152.47092593192525,102.3392158567113,15.305058771479441,120.20449346245358,37.681413783771404,75.90937133703933,132.25,153.72319777726662,103.59837983841614,15.624579525276442,121.2379840819323,38.33621595764579,80.60607111991295,16042500,12486600,30919900,630334000,17113300,36838800,64610200
2022-06-21,136.75,155.8673858642578,105.68788146972656,16.54120445251465,124.72254943847656,39.0229606628418,81.0668716430664,140.94000244140625,156.63316953878655,106.78280621482702,16.98254231536579,125.29874521435484,39.21780538562877,81.9973465119666,135.83999633789062,152.75923013548035,104.96705334401342,16.382442043197987,122.0336544250799,37.761271355705965,78.44380129402604,139.1699981689453,153.83132178106877,105.72437988941148,16.450341054941436,123.12201802150489,37.78682637994482,78.49697611578009,10519900,8219700,11680500,483089000,9017000,23916600,35951500
2022-06-22,137.16000366210938,158.32687377929688,105.09477996826172,16.33551597595215,126.67063903808594,38.55022430419922,77.85894012451172,138.7899932861328,160.29086270856567,106.0254651782583,16.637064043706904,127.75900271830119,39.36792652662804,79.54266541488529,133.27999877929688,154.67816374209156,104.3739519410687,16.155785062066073,124.08234921556861,38.51828326806275,77.56650223893722,134.02999877929688,154.95744531030155,104.82104533871876,16.201715745427563,124.09149008609408,39.0006009556414,77.57536583693944,7713300,10593100,9842700,437135000,8374500,20235000,29727200
2022-06-23,133.97000122070312,161.8584747314453,103.94511413574219,16.200714111328125,130.14608764648438,39.486106872558594,75.51058197021484,137.4199981689453,162.00262450419703,105.09478994303568,16.560173952972274,130.31070705657274,39.594705646172386,78.91347995698966,130.08999633789062,159.02960073886754,101.71876631883785,15.829270243502629,127.03647499693214,38.713121498944766,74.01295177126177,136.4199981689453,159.4620363102438,104.93967688687427,16.494272759813256,127.1736717942006,38.88879716830776,78.5678740281457,10746900,10223500,11851500,463680000,6418300,18040800,35757200
2022-06-24,141.52999877929688,164.2278594970703,107.04740142822266,17.10036849975586,132.02098083496094,39.51805114746094,77.00820922851562,141.8699951171875,164.44408413836481,107.5036211763759,17.11434748626478,132.8349648141486,40.02592015851585,78.33746483052357,134.9499969482422,162.14674715704277,102.95055003898759,16.285589749175383,130.89602586449584,39.33917697383451,76.04227997536584,135.00999450683594,162.86748221447996,103.31552722978236,16.475305926435098,131.88378405646395,39.63623443326459,77.05251369201639,13626200,9374400,14841100,472153000,19440600,31845900,26639000
2022-06-27,138.72000122070312,164.07472229003906,106.18971252441406,16.84375,131.01492309570312,39.645816802978516,78.89576721191406,140.57000732421875,165.18285822462232,108.12408688017479,17.304060418059763,132.39594797659697,39.84385633533956,79.79080140843374,136.22000122070312,163.51615909323982,105.51450920531398,16.60111369139191,130.5210509920041,39.220995193579625,77.69057465846534,140.27999877929688,163.64228671015832,107.72261124977733,17.28608771084689,131.8106113565894,39.53721436086384,77.81463800123696,8457400,5908600,11280500,427968000,5618500,19889100,25478700
2022-06-28,138.6999969482422,159.40797424316406,105.67875671386719,15.95807933807373,128.8839569091797,39.08683395385742,81.0845947265625,147.17999267578125,164.84049304520704,108.84492331519465,17.17625262097862,131.7832040899717,40.1089614897031,82.62652938895417,138.5399932861328,158.84039313800557,105.47801888326195,15.921134062571024,128.572999813442,39.06127893775307,80.06549737507814,140.88999938964844,164.11975797055203,107.36676862185207,16.874704592898766,131.28017704949664,39.81829374323346,80.74785239551767,12125400,9245700,11590900,461149000,6077300,15399000,33096900
2022-06-29,138.4499969482422,159.45301818847656,105.20429229736328,15.518739700317383,130.0546112060547,38.9431037902832,78.08934783935547,138.9199981689453,160.6332151377635,106.59119747425548,15.79632352435148,130.65824356549453,39.399870098134784,82.59108889553963,134.83999633789062,158.94849402787716,104.68420198585846,15.147296693562826,129.09428953522345,38.63966030019569,77.77032591461757,138.61000061035156,159.66022487692416,105.84299725487378,15.790332938160558,129.50586593381317,39.25293694958327,82.39613706237265,7489200,7097900,9338400,482352000,5174600,19111500,25400900
2022-06-30,136.72000122070312,159.92149353027344,102.74980926513672,15.136312484741211,131.5088348388672,38.83450698852539,75.89163970947266,137.49000549316406,160.62420646811955,104.09109639974383,15.54370183870061,132.1033264630131,38.987826158716736,77.6285330468128,131.60000610351562,157.68722710601602,101.21691067720869,14.839757062154757,129.1674876531067,38.29469323037726,75.03205325823491,134.3000030517578,159.33590399769454,103.26077314065915,15.33800982366456,129.58820501720274,38.61091241965182,76.33472495147609,8455100,10777200,15172600,686070000,7410100,19166100,39948100
2022-07-01,139.83999633789062,161.73233032226562,104.06375122070312,14.501263618469238,133.6306610107422,39.16988754272461,77.584228515625,141.7899932861328,161.91251064605538,104.4013494565436,15.04045537832044,133.75870297160503,39.26251580911154,77.8766596367901,135.39999389648438,159.18273818735184,101.42680102811194,14.370460116526674,131.1521175366142,38.7003455756501,75.0675008274161,135.8800048828125,159.86742891650394,102.78633424043745,14.876701274121674,131.92038325731835,38.949491486478856,76.86642582672535,7627100,5498400,10573600,577610000,5937200,17460900,26327900
2022-07-05,137.6999969482422,160.4890899658203,103.66791534423828,14.941603660583496,132.34109497070312,39.687339782714844,75.15609741210938,138.07000732421875,161.3810012782905,103.75075793445497,14.948593153459884,133.6215286160761,39.77038719851221,76.83095865873433,131.2899932861328,157.3088592842728,100.61182016654233,14.033964684753286,130.3655783444897,38.84408263195788,73.56099500438884,136.25,161.11072387328016,101.9649649673222,14.153784970740077,132.23134869886727,39.03573248286858,76.51193682500171,10065900,5676400,12514200,651397000,5760900,18218100,34591100
2022-07-06,136.30999755859375,160.6332244873047,102.9959487915039,15.107355117797852,133.5758056640625,39.96842575073242,73.80027770996094,138.7100067138672,161.66026753126712,104.00850922701491,15.296072371934425,134.89281684002867,40.335754960967094,75.52831423103088,134.4600067138672,159.83141030163998,101.9833883559929,14.766864934705913,132.58804728208787,39.703312969219226,71.78867366199563,137.5399932861328,160.4260177867968,102.84867072123639,14.987534835476383,133.08191949531073,39.76080536956723,74.22564252219264,6608000,5335600,10656200,529066000,5485200,21300000,33375700
2022-07-07,139.97000122070312,160.8134002685547,105.60099792480469,15.83426570892334,133.53005981445312,40.02911376953125,76.15750122070312,142.27999877929688,161.3719634223072,105.76669014630984,15.921135392529477,133.70383404298647,40.09619066873685,76.8841608202549,137.89999389648438,159.92148906608824,104.3859239747469,15.365967781323823,132.24964016556663,39.64581406942768,75.59035259475758,137.92999267578125,160.23681495752297,104.4779736482631,15.432867893372462,132.88069516396445,39.98758823411024,75.66124110229208,7674400,5725800,10347400,492903000,6623400,17487300,23817400
2022-07-08,139.07000732421875,160.61521911621094,105.26962280273438,15.814294815063477,132.6337432861328,40.05467224121094,76.28157043457031,140.74000549316406,162.15579071660665,106.45708265817314,16.01299732041697,134.27085198150144,40.44116684422713,77.36269969883287,137.3699951171875,160.15575714613922,104.57923965582397,15.36596649650815,132.22218089505355,39.974819645942816,75.26247284476814,139.6999969482422,160.66026764195442,106.00603430194836,15.406905495536062,133.52089601750538,40.18882606342838,77.05253456558557,5655500,3828300,8807800,467972000,4294200,14751000,17673800
2022-07-11,136.99000549316406,160.6782684326172,103.88884735107422,15.129322052001953,133.56663513183594,40.07063674926758,75.89163970947266,139.24000549316406,161.28188010604026,105.14994964985587,15.503760780191186,134.0605212425148,40.3517236911135,76.31700451661142,134.88999938964844,159.93050699473775,103.29972101281095,15.015492358677458,132.32279294029325,39.80552397949649,74.75734257169495,137.77000427246094,160.09266516959255,104.52400203758366,15.502761873163315,132.7526510917804,39.933288112759584,75.47513850023834,6176500,3645200,7939500,437321000,5482900,11532900,15603800
2022-07-12,147.14999389648438,158.42599487304688,103.99009704589844,15.059427261352539,132.38681030273438,39.94926071166992,74.88138580322266,149.32000732421875,160.76836690568783,106.02442489207306,15.407904906666863,134.37146754590842,40.607257729605486,75.36878214300522,136.80999755859375,157.84039155472703,103.33653527818129,14.85473415135897,132.03926187900373,39.83746708923776,73.4280671403432,136.86000061035156,160.34493552441393,103.63109842733463,15.245148754423724,133.4020050539505,39.962040049995885,74.24334214421364,18598200,4708800,11250900,458483000,5204400,13732200,21013000
2022-07-13,143.9499969482422,158.0565948486328,103.01437377929688,15.141303062438965,133.25567626953125,40.04508590698242,75.18269348144531,146.41000366210938,158.8584089787493,103.53906468891381,15.351987693110564,134.4080678751688,40.39324609899803,76.48536505103512,142.17999267578125,157.20973220060193,101.6059862633288,14.443349874690844,131.89294695947387,39.57873877257354,73.81799701524453,142.7899932861328,158.25479732995396,102.86708867059151,14.568162782764913,132.07586205314627,39.74802844460489,73.88888550891862,9038700,5291700,12979900,521918000,5075600,12689100,19928600
