Date,AAPL,AMZN,GOOGL,META,MSFT,TSLA,BA,JNJ,JPM,NVDA,PG,WMT,XOM
2022-02-08,171.45599365234375,161.4134979248047,138.4441375732422,218.83094787597656,294.6869812011719,307.3333435058594,213.27000427246097,152.55018615722656,141.24798583984375,25.060850143432617,145.48155212402344,43.747257232666016,69.6309585571289
2022-02-09,172.87802124023438,161.1894989013672,140.6221160888672,230.57855224609375,301.12139892578125,310.6666564941406,215.86000061035156,152.5323944091797,141.83670043945312,26.65485382080078,145.1541290283203,43.65216445922851,69.29764556884766
2022-02-10,168.79830932617188,159.0034942626953,137.67047119140625,226.6726531982422,292.5776672363281,301.51666259765625,218.75,150.69122314453125,141.24798583984375,25.77550888061523,142.9440460205078,43.1417350769043,68.63096618652344
2022-02-11,165.38546752929688,153.2935028076172,133.36268615722656,218.204833984375,285.4757080078125,286.6666564941406,212.3000030517578,149.1702423095703,139.4093475341797,23.904029846191406,142.14369201660156,42.90395736694336,70.3590316772461
2022-02-14,165.62083435058594,155.16700744628906,134.59765625,216.3661651611328,285.4369812011719,291.9200134277344,210.0399932861328,147.2935028076172,138.1141815185547,24.221431732177734,142.55299377441406,42.46646881103515,69.28011322021484
2022-02-15,169.45535278320312,156.510498046875,135.67276000976562,219.6459503173828,290.7296447753906,307.4766540527344,217.72999572753903,148.81448364257812,140.1339569091797,26.445249557495117,142.62574768066406,42.599609375,68.41165924072266
2022-02-16,169.2200164794922,158.10049438476562,136.79452514648438,215.2132568359375,290.3902893066406,307.7966613769531,218.92999267578125,148.72555541992188,140.3875274658203,26.461219787597656,143.7080535888672,42.33330535888672,68.72744750976562
2022-02-17,165.62083435058594,154.65249633789062,131.63111877441406,206.4373779296875,281.8870849609375,292.1166687011719,213.5800018310547,147.81829833984375,137.15408325195312,24.460983276367188,145.354248046875,44.02942657470703,68.62220764160156
2022-02-18,164.0713348388672,152.60150146484375,129.509765625,204.89686584472656,279.1722106933594,285.6600036621094,209.02999877929688,146.23388671875,137.79714965820312,23.59760475158691,145.42697143554688,43.747257232666016,67.85904693603516
2022-02-22,161.1488494873047,150.19749450683594,128.92428588867188,200.84185791015625,278.9685974121094,273.84332275390625,198.7400054931641,144.24658203125,137.5526123046875,23.34607696533203,143.63528442382812,43.259037017822266,67.06958770751953
2022-02-23,156.98089599609375,144.82699584960938,126.71404266357422,197.2340850830078,271.7451477050781,254.67999267578125,196.4199981689453,144.3181915283203,134.67239379882812,22.344961166381836,141.84359741210938,42.81520080566406,67.34151458740234
2022-02-24,159.5993194580078,151.35800170898438,131.78208923339844,206.3280487060547,285.6296691894531,266.92333984375,198.42999267578125,141.5610809326172,130.9226837158203,23.70340347290039,138.0237579345703,42.65033721923828,66.49064636230469
2022-02-25,161.66860961914062,153.7884979248047,133.53848266601562,209.19039916992188,288.2669372558594,269.9566650390625,201.47999572753903,148.5970916748047,134.02029418945312,24.11163902282715,143.917236328125,43.23684310913086,68.28009796142578
2022-02-28,161.9333953857422,153.56300354003906,134.13189697265625,209.73703002929688,289.7018737792969,290.1433410644531,205.33999633789065,147.31700134277344,128.43194580078125,24.339210510253903,141.7799530029297,42.850067138671875,68.78885650634766
2022-03-01,160.0504608154297,151.14199829101562,133.1431884765625,202.2432403564453,285.97869873046875,288.1233215332031,194.91000366210935,146.8067626953125,123.58631134033205,23.43291473388672,139.4334716796875,43.11320114135742,69.44676208496094
2022-03-02,163.34559631347656,152.05250549316406,133.64968872070312,206.83493041992188,291.05926513671875,293.2966613769531,197.80999755859375,148.6328887939453,126.14952850341795,24.17863655090332,139.86997985839844,43.1671028137207,70.63972473144531
2022-03-03,163.02200317382812,147.89849853515625,132.98231506347656,201.7263946533203,286.91925048828125,279.7633361816406,188.8500061035156,150.81707763671875,125.25283813476562,23.673505783081055,140.38841247558594,44.15940856933594,71.08710479736328
2022-03-04,160.02105712890625,145.64100646972656,131.00296020507812,198.8342437744141,281.04345703125,279.42999267578125,180.83999633789065,151.7122039794922,121.72958374023438,22.896833419799805,141.09780883789062,45.278526306152344,73.76249694824219
2022-03-07,156.2257080078125,137.4530029296875,125.51283264160156,186.32139587402344,270.4266357421875,268.1933288574219,169.1699981689453,154.15603637695312,117.02887725830078,21.31553840637207,139.00599670410156,44.913944244384766,76.4203872680664
2022-03-08,154.401611328125,136.01449584960938,126.23385620117188,189.1240692138672,267.4596252441406,274.79998779296875,173.8000030517578,151.0319366455078,116.20465850830078,21.47726058959961,133.50360107421875,43.98503494262695,76.99931335449219
2022-03-09,159.8052978515625,139.2790069580078,132.50608825683594,197.2838134765625,279.72479248046875,286.3233337402344,178.55999755859375,151.6048126220703,120.86006927490234,22.974699020385746,135.30438232421875,44.21330642700195,72.62217712402344
2022-03-10,155.46078491210938,146.8175048828125,131.52236938476562,194.01397705078125,276.90338134765625,279.4333190917969,178.38999938964844,151.8733673095703,119.42904663085938,22.619308471679688,131.82106018066406,45.21829605102539,74.87653350830078
