Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-08,177.6436004638672,139.94000244140625,130.4999237060547,310.72454833984375,319.93194580078125,249.6999969482422,178.1079648000796,140.83999633789062,130.60917082877378,315.9423829174763,322.5812946473448,250.9199981689453,175.45022447284256,138.4199981689453,128.6526638200663,308.2100198926708,316.9391883531327,245.00999450683594,177.5349191282476,140.6199951171875,129.7252678010533,312.4737446401056,320.82487404247576,247.4499969482422,67823000,51710500,23535200,15183500,22327600,96642200
2023-08-09,176.05294799804688,137.85000610351562,128.7718505859375,303.3399658203125,316.18365478515625,242.19000244140625,178.76007719518685,140.32000732421875,131.1355376104998,311.70838971495243,320.9720608226161,251.10000610351562,174.88709204262926,137.10000610351562,128.11636785754888,300.99444013006075,315.0257736651899,241.89999389648438,178.70079919463467,139.97000122070312,130.75815086279874,310.96298497482377,320.3440854180899,250.8699951171875,60378500,50017300,24912900,19955800,22373300,101596300
2023-08-10,175.8355712890625,138.55999755859375,128.80165100097656,303.86676025390625,316.8704833984375,245.33999633789062,178.58222898523437,140.41000366210938,131.14548606346665,310.4263289606165,322.1004872075801,251.8000030517578,175.47001359754938,137.49000549316406,128.56328949903425,302.0082223586352,315.153320674243,243.0,177.3274561288203,139.07000732421875,130.42049066551243,306.05329326634325,319.90249855805087,245.39999389648438,54686900,58928400,20857800,14358900,20113700,109498600
2023-08-11,175.8949432373047,138.41000366210938,128.6725311279297,299.7918395996094,314.9865417480469,242.64999389648438,176.71609814181758,139.3300018310547,129.03999183440246,302.85295482173194,316.3602660012063,243.7899932861328,174.66816996475507,137.0,127.29205302432788,298.5196531554508,313.22029918403376,238.02000427246094,175.42996682009903,137.39999389648438,127.7787020538132,300.71613412801133,314.25061483261044,241.77000427246094,52036700,42905800,19591100,14046300,24355500,99038600
2023-08-14,177.5471649169922,140.57000732421875,130.43038940429688,304.3139953613281,317.9596862792969,239.75999450683594,177.77470914879805,140.58999633789062,130.47010873583676,304.3338619035578,317.97930021692355,240.66000366210938,175.4200724407671,137.75,128.07662878820625,296.4226408204972,314.07397059332675,233.75,176.07304120627697,138.3000030517578,128.503676007891,299.13592519949583,315.3594171589749,235.6999969482422,43675600,47148700,24695600,15641900,18836100,98595300
2023-08-15,175.5585479736328,137.6699981689453,128.89102172851562,300.0999755859375,315.820556640625,232.9600067138672,177.56690888775307,141.27999877929688,130.51978732378583,305.34762400687663,318.9899592196478,240.5,175.1628176334086,137.22999572753906,128.3944466671007,298.1917260098696,314.87857860821487,232.61000061035156,176.97331337741676,140.0500030517578,130.20198716469977,304.2643060364655,316.9391798843772,238.72999572753906,43622600,42781500,19770700,11623600,16966300,88197600
2023-08-16,174.6879425048828,135.07000732421875,127.81841278076172,292.4869384765625,315.0535888671875,225.60000610351562,176.6369303294026,137.27000427246094,129.38759173200384,299.23531534249935,319.0065277085212,233.97000122070312,174.61868139075943,135.00999450683594,126.99410396965816,292.4769900392472,314.46359486014677,225.3800048828125,175.24197103328896,137.19000244140625,127.81841278076172,298.36073244619973,315.4469082024341,228.02000427246094,46964900,41675900,25216100,18547700,20698900,112484500
2023-08-17,172.1453399658203,133.97999572753906,129.03005981445312,283.34326171875,311.59234619140625,219.22000122070312,175.6179215615527,136.08999633789062,131.08588780571418,294.2361017593766,316.4990703161301,226.74000549316406,171.6308784010705,133.52999877929688,128.40437039897924,283.2041352648721,310.93351302834594,218.8300018310547,175.25187020963352,135.4600067138672,128.91088665122683,291.2544826353271,315.19127673474406,226.05999755859375,66062900,48354100,33446300,23950100,21257200,120718400
2023-08-18,172.630126953125,133.22000122070312,126.5869140625,281.5145568847656,311.19903564453125,215.49000549316406,173.23362560342792,134.07000732421875,128.3646536960574,283.93960968649634,313.0673251029197,217.5800018310547,170.12709527960956,131.14999389648438,125.51431010865518,272.6989072996462,306.35127777604174,212.36000061035156,170.46346761685473,131.6199951171875,127.6297171477929,277.3204111700281,309.24222157279775,214.1199951171875,61172200,48497700,30504800,35347900,24755000,136276600
2023-08-21,173.96572875976562,134.67999267578125,127.49067687988281,288.12384033203125,316.5089111328125,231.27999877929688,174.25264612165492,135.19000244140625,127.84821153156675,288.72017032998673,317.384044424445,232.1300048828125,171.88812158676677,132.7100067138672,125.69307757573549,280.1231730454899,311.7496780411196,220.5800018310547,173.20394701107267,133.74000549316406,126.30883338188762,281.71337626316995,312.6248113327521,221.5500030517578,46311900,41442500,25248700,20181500,24040000,135702700
2023-08-22,175.34091186523438,134.25,128.19583129882812,285.837890625,317.0791931152344,233.19000244140625,175.78611232307705,135.64999389648438,129.3876085234466,291.1054055726011,320.63878240151894,240.82000732421875,174.3713618531986,133.72999572753906,127.44104259256599,284.9930924800381,316.09587983136174,229.5500030517578,175.17272569654475,135.0800018310547,127.62972840342931,290.75754394460523,320.06847390054236,240.25,42038900,32905400,22054900,12980200,16084600,130442800
2023-08-23,179.189453125,135.52000427246094,131.46328735351562,292.43719482421875,321.54345703125,236.86000061035156,179.61487764306722,135.9499969482422,132.49617204970477,295.577837283612,323.70675834794656,238.97999572753906,176.4291981302873,133.22000122070312,128.98041184919285,285.90747197497666,318.0625194610532,229.2899932861328,176.61717535249278,134.5,129.28828598704578,286.7323732562124,318.4165278621223,229.33999633789062,52722800,42801000,27819700,18287000,21166400,101077600
2023-08-24,174.49996948242188,131.83999633789062,128.89102172851562,284.99310302734375,314.6307373046875,230.0399932861328,179.16966018527063,136.77999877929688,133.3304039899065,297.6252212635556,327.42365210696096,238.9199981689453,174.13390304899033,131.8300018310547,128.68246868911157,284.88379154825276,314.62089456965975,228.17999267578125,178.74423570753817,136.39999389648438,133.0324559222039,296.67111160823754,327.2958165849543,238.66000366210938,54945800,43646300,28500700,18360900,23281400,99777400
2023-08-25,176.70619201660156,133.25999450683594,128.99034118652344,283.750732421875,317.5905456542969,238.58999633789062,177.2404295003986,133.8699951171875,129.86430297876237,286.6230398586669,319.9308061397361,239.0,173.9459373407173,130.5800018310547,126.37835154683795,274.3387541997715,313.4802731864356,230.35000610351562,175.4893068451812,132.47000122070312,128.6526586317479,284.37687724473807,316.1057329442358,231.30999755859375,51449600,44147500,26762900,23701400,21684100,106612200
2023-08-28,178.2693634033203,133.13999938964844,130.11257934570312,288.4815979003906,318.2985534667969,238.82000732421875,178.66509377862053,133.9499969482422,131.63209767191532,289.66430924281576,320.70765324549666,244.3800048828125,176.6468447107556,131.85000610351562,129.2485436731459,284.0489023100417,316.35158216920695,235.35000610351562,178.17042326142217,133.77999877929688,130.410527384116,286.235435127281,320.2258392914253,242.5800018310547,43820700,34108400,20543300,14239300,14808500,107673700
2023-08-29,182.15744018554688,134.91000366210938,133.64820861816406,296.1641845703125,322.9299621582031,257.17999267578125,182.929124873536,135.13999938964844,135.6345087050202,297.31708080825996,323.4904580066464,257.4800109863281,177.58669009574285,133.25,131.3341671984646,286.4142935578911,316.5089267598385,237.77000427246094,177.78455525489372,133.3800048828125,131.3341671984646,286.81183666359146,316.5089267598385,238.5800018310547,53003900,38646100,43075600,20844500,19284600,134047600
2023-08-30,185.64984130859375,135.07000732421875,134.94924926757812,293.29193115234375,323.3036193847656,256.8999938964844,185.84772159478027,135.67999267578125,135.34650327186472,296.4623884789103,324.30658824416685,260.510009765625,182.77087033679462,133.9199981689453,133.15164989363763,291.63214988111343,321.0026696426028,250.58999633789062,182.9687355268348,134.92999267578125,133.85677802438667,295.34925556123125,323.1856265787588,254.1999969482422,60813900,36137000,28315800,17717000,15222100,121988400
2023-08-31,185.86749267578125,138.00999450683594,135.2372589111328,294.0771484375,322.2908020019531,258.0799865722656,187.10416895130786,138.7899932861328,137.05472556870842,299.2552191889363,325.3882331373902,261.17999267578125,185.48165028166278,135.0,134.8598569913601,293.84854668813364,321.32714408962795,255.0500030517578,185.8378136528603,135.05999755859375,135.07835124446333,293.98767316078107,323.7067756652974,255.97999572753906,60794500,58781300,30053800,17229900,26411000,108861700
2023-09-01,187.4405517578125,138.1199951171875,134.73074340820312,294.5641174316406,323.1758117675781,245.00999450683594,187.89564016216337,139.9600067138672,136.51841658197364,299.8912627468376,326.4502324505812,259.0799865722656,186.27312153245367,136.8800048828125,133.9262942685733,292.6658161503416,321.3271776248165,242.00999450683594,187.47023078000296,139.4600067138672,136.51841658197364,297.5357883271389,325.7815864865364,257.260009765625,45766500,40991500,21543700,12842300,14942000,132541600
2023-09-05,187.677978515625,137.27000427246094,134.8400115966797,298.31103515625,327.98419189453125,256.489990234375,187.95499277883354,137.8000030517578,135.48555318747054,299.54345855006136,329.26251739486815,258.0,185.61025951662367,135.82000732421875,133.65816039280637,293.6994792764168,323.17580468951513,244.86000061035156,186.27311615331163,137.72999572753906,134.51227020074484,295.20020718482607,323.51012766421536,245.0,45280000,40636700,19403100,14956000,18553900,129469600
2023-09-06,180.9603729248047,135.36000061035156,133.5389862060547,297.33697509765625,327.3253479003906,251.9199981689453,186.8370611072444,137.4499969482422,135.59479929596694,301.44164478336415,328.87896976670504,255.38999938964844,179.53571941437733,134.61000061035156,132.75438904024102,293.8484714394303,324.67038989138393,245.05999755859375,186.3918455631262,136.32000732421875,135.0882981356743,299.86139047876975,327.8170045681073,255.13999938964844,81755800,41785500,18684500,15418100,17535800,116959800
2023-09-07,175.66737365722656,137.85000610351562,134.33348083496094,296.840087890625,324.4049377441406,251.49000549316406,176.31045432139675,138.02999877929688,134.65129614991582,305.16871887218565,327.5220245169093,252.80999755859375,171.69021887943939,133.16000366210938,132.03930646435293,290.4295943547749,323.5396171232003,243.27000427246094,173.31273740579792,133.89999389648438,132.67492193999442,296.1741795776544,325.7619150807658,245.07000732421875,112488800,48498900,18844300,33748700,18381000,115312900
2023-09-08,176.28076171875,138.22999572753906,135.44581604003906,296.0648498535156,328.692138671875,248.5,178.31881673909905,138.85000610351562,135.7238968568323,303.37974075580405,330.55061528459504,256.5199890136719,175.89491935539235,136.75,133.92629759318024,294.961635024311,323.96240391702685,246.6699981689453,176.44896296342043,136.86000061035156,133.98588417474053,297.38668763075606,324.5818961212668,251.22000122070312,65551300,38348200,23558300,17548000,19530100,118367700
2023-09-11,177.4481964111328,143.10000610351562,135.98211669921875,305.67559814453125,332.3009338378906,273.5799865722656,178.37817933531872,143.6199951171875,136.53827835845289,307.1465412031133,332.7729350743732,274.8500061035156,175.44972343125323,138.63999938964844,134.85985218052008,299.43407649527063,329.83280759348713,260.6099853515625,178.15063513987275,138.75,135.60471479290905,299.56328484691215,331.6126024523964,264.2699890136719,58953100,56764500,20763400,19489300,16583300,174667900
2023-09-12,174.4208221435547,141.22999572753906,134.41293334960938,299.811767578125,326.23388671875,267.4800109863281,178.2100000030001,143.0,135.9324518179946,306.7688793846926,331.1701393555617,278.3900146484375,172.95660168355545,140.61000061035156,134.26396689359834,298.3905363026989,325.9487474293145,266.6000061035156,177.57682236385347,142.32000732421875,135.32662963976946,304.45313804108457,330.2163241256409,270.760009765625,90370200,42668500,18405500,13480400,17565500,135999900
2023-09-13,172.3531036376953,144.85000610351562,135.7735595703125,303.19091796875,330.4523010253906,271.29998779296875,175.4101637291933,144.97999572753906,135.96224536352338,305.29792403579717,331.2291270189504,274.9800109863281,172.12554433664133,140.8699951171875,133.231082533579,299.4738423723781,325.64391407139624,268.1000061035156,174.62857587906927,140.9499969482422,134.1646460710429,300.5074485328093,325.7815623439832,270.07000732421875,84267900,60465200,20749500,13210900,16544400,111673700
2023-09-14,173.86679077148438,144.72000122070312,137.154052734375,309.81011962890625,333.0481872558594,276.0400085449219,174.22295413122683,145.86000061035156,137.74993377942062,310.95306761186254,335.17211732488977,276.7099914550781,171.72981061302968,142.9499969482422,135.30679270162085,303.1611062560932,330.9537253736637,270.4200134277344,172.14533201670497,145.0800018310547,136.65747761970206,304.86062074084737,333.49066018343365,271.32000732421875,60895800,64033600,24751000,19343100,20267000,107709800
2023-09-15,173.14454650878906,140.38999938964844,136.4588165283203,298.469970703125,324.7097473144531,274.3900146484375,174.61866989320765,143.57000732421875,137.5711549358485,310.0883474290787,331.7699302193474,278.9800109863281,171.96724351151664,140.08999633789062,135.5451202625324,296.91953139242713,324.1492514827947,271.0,174.59887884816905,142.69000244140625,137.0348453999781,309.7007224361072,331.29795899971333,277.54998779296875,109259500,102909300,38919600,28131100,37679800,133692300
2023-09-18,176.07301330566406,139.97999572753906,137.26329040527344,300.6963195800781,323.569091796875,265.2799987792969,177.46798769380123,141.75,138.2067800272706,301.73990462126875,324.8867280980945,271.44000244140625,174.2921965438023,139.22000122070312,135.6742440861328,295.97542195775617,320.9141337218996,263.760009765625,174.59888982853914,140.47999572753906,135.6742440861328,296.3630470580676,322.33010736077415,271.1600036621094,67257600,42823500,21861300,14234200,16834200,101543300
2023-09-19,177.1613006591797,137.6300048828125,137.0944366455078,303.2008361816406,323.16595458984375,266.5,177.71532920549458,138.83999633789062,137.46191249681675,304.2941025217708,323.8936269378206,267.8500061035156,175.24197669791334,135.55999755859375,135.6841652859194,297.9730546201246,319.0950525710311,261.20001220703125,175.62781908525017,138.6999969482422,136.4786884171114,300.6267088125045,320.7273564750353,264.3500061035156,51826900,61482500,20353700,15924400,16505900,103704000
2023-09-20,173.6194610595703,135.2899932861328,132.8238983154297,297.8339538574219,315.4174499511719,262.5899963378906,177.78457830053213,139.3699951171875,137.13416606327112,306.17253307631813,324.0902819305911,273.92999267578125,173.5304088946865,135.1999969482422,132.7047099998862,297.59540369771673,315.16180885547175,262.4599914550781,177.3492658362857,138.5500030517578,137.13416606327112,303.1809654536814,324.011630056917,267.0400085449219,58436200,46263700,29927500,19379500,21436500,122514600
2023-09-21,172.07608032226562,129.3300018310547,129.5465087890625,293.9180908203125,314.1981506347656,255.6999969482422,174.42082885900223,132.24000549316406,131.32424090064023,298.42033456685886,319.92104220969213,260.8599853515625,172.006834299268,129.30999755859375,129.17904808066385,291.4731412557836,309.74374183349397,254.2100067138672,172.68948203416045,131.94000244140625,130.53965894518316,293.8882758417499,313.9326668019127,257.8500061035156,63149100,70343300,31503900,21319600,35560400,119951500
2023-09-22,172.92689514160156,129.1199951171875,129.35781860351562,297.24755859375,311.7201843261719,244.8800048828125,175.19249433338604,132.02999877929688,131.1256248162355,303.5089774314611,316.0860981358559,257.7900085449219,172.19479251227028,128.52000427246094,128.71227701000456,296.44252379513864,310.8745192146817,244.47999572753906,172.80817906033587,131.11000061035156,129.8643197697657,297.4662118927926,315.9582625950678,257.3999938964844,56725400,59904300,26397300,25369600,21447900,127524100
2023-09-25,174.2031707763672,131.27000427246094,130.2119140625,298.98681640625,312.2413635253906,246.99000549316406,175.08368369125543,131.77999877929688,130.27150064557682,299.10610665000064,312.36919907613066,247.10000610351562,172.29373473406022,128.77000427246094,128.0766473461499,291.9005270346035,309.7437389423757,238.30999755859375,172.3432048049037,129.36000061035156,128.94068310930032,293.8286431788266,311.3072037379406,243.3800048828125,46172700,46017800,20094600,18987000,17836000,104636600
2023-09-26,170.1270751953125,125.9800033569336,127.68932342529297,297.1282653808594,306.9314270019531,244.1199951171875,173.33253018900052,130.38999938964844,129.46705554492908,298.46005156922627,310.6090091309313,249.5500030517578,169.83026989319274,125.27999877929688,126.34856464674498,294.19635821152093,304.84677760481566,241.66000366210938,172.9565908960506,130.1199951171875,128.8811005871863,295.8362426052997,309.87152415800745,242.97999572753906,64588900,73048200,25718700,19417200,26297600,101993600
2023-09-27,168.6133575439453,125.9800033569336,129.6458282470703,295.915771484375,307.570556640625,240.5,171.19553782333026,127.4800033569336,130.00336294677095,299.4539573464908,309.05533922686567,245.3300018310547,167.24807740616436,124.12999725341797,127.6893361771831,285.0328790760572,304.5222795959613,234.5800018310547,170.78001646868876,125.76000213623047,127.6893361771831,298.6091894634208,307.08871274751345,244.25999450683594,66921800,66553400,22746500,36429800,19410100,136597200
2023-09-28,168.87062072753906,125.9800033569336,131.40370178222656,302.09765625,308.406494140625,246.3800048828125,170.19633406818943,126.58000183105469,132.38692594507856,304.45313062279126,310.2157875767209,247.5500030517578,165.83333655703308,123.04000091552734,128.9009590113203,294.8821582340951,304.2864077261309,238.64999389648438,167.53500431517824,124.04000091552734,128.9506195526447,297.1084242521594,305.8006890750814,240.02000427246094,56294400,54555000,22513100,22167100,19683600,117058900
2023-09-29,169.38507080078125,127.12000274658203,129.96363830566406,298.37060546875,310.481201171875,250.22000122070312,171.22524557281096,129.14999389648438,133.1317899299604,308.73672393193715,314.1391281627372,254.77000427246094,168.52433390834895,126.31999969482422,129.46706319600682,297.52580735084314,309.7240606687745,246.35000610351562,170.18643455541363,128.1999969482422,132.36706001789275,305.4966882392906,312.4478279409763,250.0,51861100,62411700,30859800,25373700,24147300,128522700
2023-10-02,171.89797973632812,129.4600067138672,133.25094604492188,304.940185546875,316.43023681640625,251.60000610351562,172.44212024536975,130.47000122070312,133.49923356795875,305.29796534375646,316.51876142882526,254.27999877929688,169.108031178775,126.54000091552734,130.27149576847927,299.78198116094404,309.9207069776333,242.6199951171875,169.39494849088058,127.27999877929688,130.31123025855513,300.88516586526515,311.0023577080208,244.80999755859375,52164500,48029700,22288000,16265600,20570000,123810400
2023-10-03,170.56239318847656,124.72000122070312,131.52284240722656,299.09619140625,308.16058349609375,246.52999877929688,171.77929356494764,128.52000427246094,133.3403086591503,304.89045858764183,316.0270902536059,250.02000427246094,168.9992475938596,124.25,130.93688756571868,297.8041684295861,306.01693759833194,244.4499969482422,170.42388604353025,128.05999755859375,133.02250855101235,302.3958575791046,315.4764071729055,248.61000061035156,49594600,51565000,22989400,17362300,21033500,101985300
2023-10-04,171.8089599609375,127.0,134.31362915039062,303.7077331542969,313.6376647949219,261.1600036621094,172.3531005247124,127.36000061035156,134.64137051208016,305.019652945519,314.69966017701324,261.8599853515625,169.14763028223018,125.68000030517578,131.6221856279351,296.67112484514263,308.76043824911994,247.60000610351562,169.26634637027362,126.05999755859375,131.880399206417,296.89972658062237,308.7899364537143,248.13999938964844,53020300,44203900,26752300,16880500,20720100,129721600
2023-10-05,173.045654296875,125.95999908447266,134.14479064941406,302.92254638671875,314.0309753417969,260.04998779296875,173.5798918450903,126.7300033569336,134.56191187093788,304.33382899740434,314.6406549001424,263.6000061035156,170.83941278902026,124.33000183105469,132.53587719008763,297.66494996324855,309.6454056684001,256.25,171.93758200671277,126.70999908447266,134.14479064941406,302.76352307427896,313.76549150792954,260.0,48527900,39660600,19832600,19130000,16965600,119159200
2023-10-06,175.59812927246094,127.95999908447266,136.6376190185547,313.4974060058594,321.7991638183594,260.5299987792969,176.09279974358,128.4499969482422,137.21364800653967,314.37201924632495,323.6969515428258,261.6499938964844,171.33405713065292,124.12999725341797,133.09206520137232,299.0663785299829,311.022026982247,250.64999389648438,171.947458780219,124.16000366210938,133.09206520137232,299.5931300956358,311.26785534059786,253.97999572753906,57266700,46836700,27597600,21803900,25673600,118121800
2023-10-09,177.08213806152344,128.25999450683594,137.47183227539062,316.409423828125,324.3164367675781,259.6700134277344,177.1414961017949,128.7899932861328,137.9882745602618,318.36735503764885,324.7884080000268,261.3599853515625,173.92613808717138,124.76000213623047,134.68108297486128,309.9095156276792,317.78722130749577,252.0500030517578,174.9253669894116,126.22000122070312,136.00197439996847,310.58534205264175,319.3310305664322,255.30999755859375,42390800,38773700,19278100,22503700,19891200,101377900
2023-10-10,176.48854064941406,129.47999572753906,137.11431884765625,319.8680725097656,322.9103088378906,263.6199951171875,177.80436599291428,130.74000549316406,138.76295187271583,322.670801559993,325.57507980738603,268.94000244140625,176.05322819338144,128.0500030517578,136.38932342021002,316.21062726540146,322.202321974192,257.6499938964844,176.20163840129018,128.82000732421875,137.55130737519204,317.16473682249733,325.4374015243932,257.75,43698000,42178600,27786600,19038000,20557100,122656000
2023-10-11,177.88351440429688,131.8300018310547,139.58726501464844,325.81146240234375,326.8730163574219,262.989990234375,177.9329844734106,132.0500030517578,140.14342670743898,326.8252019690386,327.26633567090187,268.6000061035156,175.70696722860302,129.61000061035156,137.63075788905127,320.9713056224866,323.6477499735418,260.8999938964844,176.300562769531,129.74000549316406,137.63075788905127,321.03093557755113,325.6831856730943,266.20001220703125,47551100,40741800,25884300,22036300,20063200,103706300
2023-10-12,178.78382873535156,132.3300018310547,138.01808166503906,322.1738586425781,325.6340637207031,258.8699951171875,180.39644439001881,134.47999572753906,140.25266956903684,328.51477290724085,328.062848978579,265.4100036621094,177.13161588848607,131.22999572753906,137.3129383696769,320.71286419498153,323.23477666400214,256.6300048828125,178.1506510638416,132.1699981689453,140.08383585702484,325.99032712534984,325.0539124253683,262.9200134277344,56743100,55528600,24765500,20530500,19313100,111508100
2023-10-13,176.9436492919922,129.7899932861328,136.41909790039062,312.7619323730469,322.2613220214844,251.1199951171875,179.9908063804386,133.30999755859375,139.0410135497291,323.05844326558616,328.25950995278436,259.6000061035156,176.24121051823693,128.9499969482422,135.68416137323422,310.4561394714202,320.91415741201166,250.22000122070312,179.48624788964275,132.97999572753906,138.42526533908884,321.54776705276197,326.8337234807313,258.8999938964844,51427100,45786600,23420500,21341000,21072400,102073800
2023-10-16,176.81504821777344,132.5500030517578,138.14720153808594,319.1823425292969,327.0893859863281,253.9199981689453,177.17121162893596,133.07000732421875,138.6735699418657,319.84825085704006,330.5309829095428,255.39999389648438,174.62859767499688,130.42999267578125,137.0448041887176,313.58683207904073,325.083418234461,248.47999572753906,174.86604498115446,130.69000244140625,137.22356395410557,316.68774165332815,325.52589126243953,250.0500030517578,52517000,42832900,28501900,16536100,22158000,88917200
2023-10-17,175.2617645263672,131.47000122070312,138.762939453125,322.01483154296875,326.5190734863281,254.85000610351562,176.51823191229096,132.5800018310547,138.9416992051521,322.4123746515941,327.895706363903,257.17999267578125,172.93682206936518,128.7100067138672,136.24032959877303,315.35587073376195,321.9466717819366,247.0800018310547,174.76709399132676,130.38999938964844,137.6804094322447,316.23048377109484,324.0902879776136,250.10000610351562,57549400,49344600,23515800,16387800,18338500,93562900
2023-10-18,173.96572875976562,128.1300048828125,137.01499938964844,315.0279541015625,324.6015319824219,242.67999267578125,175.68718764266174,130.6699981689453,139.75608830865576,323.94299691938124,329.9900995519493,254.6300048828125,173.24351401125745,127.51000213623047,136.4389704924277,313.6265894069877,322.82173734889005,242.0800018310547,173.7085055181981,129.89999389648438,138.4947833931161,319.4208864985658,326.94182238673613,252.6999969482422,54764400,42699500,23375000,16851000,23153600,125147800
2023-10-19,173.5897979736328,128.39999389648438,136.8064422607422,310.8934631347656,325.7913818359375,220.11000061035156,175.94441955236843,132.24000549316406,138.70336281042037,319.91784848183437,331.25860158595435,230.61000061035156,173.32267164674883,127.47000122070312,136.43898153017037,309.83996000354335,325.3882197669904,216.77999877929688,174.16360253338752,130.57000732421875,137.55130492277888,317.92015370913833,326.60751870152404,225.9499969482422,59302900,60961400,26066000,18709200,25052100,170772700
2023-10-20,171.0373077392578,125.16999816894531,134.6711883544922,306.7589111328125,321.2189636230469,211.99000549316406,173.55022768989312,128.1699981689453,136.92562865141565,313.36816085601043,326.3813583630038,218.86000061035156,170.7998604218469,124.97000122070312,134.15474594911157,304.59227516092113,320.01932021647565,210.4199981689453,173.44139955643163,128.0500030517578,136.38933415087234,312.21529480774785,326.18468370290753,217.00999450683594,64244000,56406400,26335700,22312300,25027700,138010100
2023-10-23,171.15599060058594,126.55999755859375,135.56500244140625,312.0860900878906,323.82470703125,212.0800018310547,172.15521956196545,127.87999725341797,136.7170603116326,315.415540583069,327.17780861116984,216.97999572753906,168.11870652701532,123.9800033569336,133.0324663979107,305.3774469154465,318.9769802050771,202.50999450683594,169.08827156264798,124.62999725341797,134.11499648001524,307.6037128698438,320.03894524693163,210.0,55980100,48260000,26317900,17796800,24374700,150683400
2023-10-24,171.59129333496094,128.55999755859375,137.85916137695312,310.635009765625,325.01458740234375,216.52000427246094,171.81883752196748,128.8000030517578,138.40539695654883,316.39949165621766,326.3027255972939,222.0500030517578,169.6224994494151,126.33999633789062,136.47868335993908,308.72679049402075,322.13348624926266,214.11000061035156,171.20545097606092,127.73999786376953,136.8858785332984,314.83910368776947,325.77172794180206,216.5,43816600,46477400,44814300,19525500,31153600,118231100
2023-10-25,169.2762451171875,121.38999938964844,124.74958801269531,297.69482421875,334.98541259765625,212.4199981689453,171.21534495437086,126.33999633789062,127.43109032375405,308.97529056815716,340.4231348794275,220.10000610351562,168.83102960610762,120.79000091552734,124.21328603505674,297.00904931693026,331.98628851300685,212.1999969482422,170.04792986204652,126.04000091552734,127.28212386646624,308.1006773408739,339.2628021799774,215.8800048828125,57157000,74577500,84366200,42192500,55053800,107065100
2023-10-26,165.11109924316406,119.56999969482422,121.44239807128906,286.583251953125,322.41864013671875,205.75999450683594,169.55324523930184,121.63999938964844,123.47835889189942,293.1925005606619,335.9293564408089,214.8000030517578,163.90410215906684,118.3499984741211,120.43931430693331,277.6880775157422,321.48448041784866,204.8800048828125,168.554001286647,120.62999725341797,122.42561458962273,293.1925005606619,334.8575484524091,211.32000732421875,70625300,100419500,57061100,66684100,37828500,115112600
2023-10-27,166.42694091796875,127.73999786376953,121.3331527709961,294.9119873046875,324.30657958984375,207.3000030517578,167.1590586780216,130.02000427246094,122.4653433429545,297.4761666565405,331.1012785656195,212.41000366210938,165.05175755916278,125.5199966430664,119.38657937399506,291.17501459815327,322.92010413957604,205.77000427246094,165.13090664912622,126.19999694824219,122.03828847268005,292.67577274307337,324.91622907683893,210.60000610351562,58499100,125309300,44566500,29596300,29856500,94881200
2023-10-30,168.47486877441406,132.7100067138672,123.60746002197266,300.80560302734375,331.6814270019531,197.36000061035156,169.34549366723184,133.0,124.54102353676763,307.5042972793699,333.78573199598327,210.8800048828125,167.0700063949142,128.55999755859375,121.90917426730134,297.2177057587392,326.2928589871081,194.6699981689453,167.21841659954197,129.72000122070312,122.3660224021427,297.2574691709372,327.84651090030354,209.27999877929688,51131000,72485500,28940100,28435100,22828100,136448200
2023-10-31,168.94973754882812,133.08999633789062,123.23007202148438,299.4241027832031,332.4681091308594,200.83999633789062,169.07834159118553,133.57000732421875,124.51123661998803,301.8193403128151,333.3432725394677,202.8000030517578,166.11031910500105,131.7100067138672,121.84959392373723,295.0411192868356,329.105193805489,194.07000732421875,167.5448753835713,132.75,124.20335492205861,301.4516121618608,333.1957815178894,196.1199951171875,44846000,51589400,26292300,19434200,20265300,118068300
2023-11-01,172.1156463623047,137.0,125.58384704589844,309.9393005371094,340.2952575683594,205.66000366210938,172.37286957481675,137.35000610351562,125.62357396545967,310.82383173354657,341.6227365899214,205.99000549316406,168.30667766450742,133.7100067138672,122.87255108577632,300.0005705556763,333.98237267008375,197.85000610351562,169.1773025316942,133.9600067138672,123.22015216051825,300.0005705556763,334.12005094281756,204.0399932861328,56934900,61529400,30082400,20434600,28158800,121661700
2023-11-02,175.67727661132812,138.07000732421875,126.61671447753906,308.9653015136719,342.50775146484375,218.50999450683594,175.88502975328987,138.80999755859375,128.09650612590542,316.8666041712566,343.00922092358684,219.1999969482422,173.5897666401313,136.47000122070312,126.06055280075913,306.4408555450822,339.016970678104,211.4499969482422,173.64912468069178,138.72999572753906,127.54034444912548,315.3558977661489,341.4457561237559,212.97000122070312,77334800,52236700,27124600,21631800,24348100,125987600
